17

910 1694
217 277 387
603 759 769
102 306 422
526 397 16
653 493 145
474 632 567
641 332 137
720 331 303
755 115 613
418 7 586
195 503 671
436 37 190
245 347 550
40 615 995
666 745 878
698 541 176
499 19 748
809 756 45
225 751 353
677 515 454
500 453 652
503 711 135
648 188 336
533 248 118
387 219 3
65 609 518
89 536 942
31 824 590
646 790 739
392 162 284
294 564 195
495 636 957
517 93 821
212 722 542
594 682 170
510 673 738
525 446 835
807 366 736
690 697 593
266 785 981
813 452 311
41 668 393
508 249 581
664 732 281
156 545 492
801 632 720
334 585 468
543 687 232
543 609 990
459 191 670
44 90 96
819 678 341
68 778 996
49 35 880
214 358 341
814 713 671
609 188 437
714 22 942
510 131 148
259 563 822
74 72 73
401 454 123
453 593 944
687 216 902
422 509 328
338 671 27
143 768 749
445 142 576
90 202 380
785 172 760
579 391 624
343 734 362
820 741 68
413 625 335
653 723 843
51 684 383
319 349 737
206 264 948
528 71 167
824 540 821
438 700 445
809 498 292
302 584 306
777 104 84
167 328 753
402 534 625
449 432 866
685 372 627
419 407 955
599 185 123
43 392 962
654 148 425
686 135 567
352 276 573
58 795 924
156 255 176
252 214 809
118 413 731
473 4 501
743 742 348
593 704 195
248 334 202
115 144 174
319 582 967
128 813 254
552 509 474
794 435 537
188 645 140
661 332 132
391 755 296
191 272 46
6 376 796
742 291 21
262 566 463
626 383 233
820 680 171
665 464 69
8 813 352
36 51 415
305 264 509
335 344 951
650 297 206
651 779 623
172 237 773
519 311 170
71 574 605
815 644 370
93 700 114
549 142 207
326 28 292
280 563 202
468 149 607
418 32 486
690 301 848
106 2 131
22 685 394
93 281 324
655 256 236
651 460 555
482 224 608
152 329 180
32 111 181
558 168 49
653 434 714
804 240 520
728 598 300
762 596 854
532 816 976
300 110 651
278 744 880
100 703 578
480 755 533
510 737 463
100 306 495
139 322 834
450 704 431
640 803 639
62 412 577
452 277 570
219 207 980
625 161 503
682 227 584
190 528 683
681 450 840
442 147 613
243 102 537
205 166 558
155 151 422
137 729 329
524 403 576
486 512 252
174 6 464
64 581 269
406 603 237
677 321 222
804 541 529
689 509 322
812 7 79
445 284 702
720 223 188
133 4 717
183 619 704
505 29 609
559 17 441
513 113 137
16 287 869
659 754 969
777 18 352
372 142 862
368 631 683
798 477 797
306 448 50
388 819 173
715 36 898
67 152 626
362 245 915
469 183 797
488 81 490
362 17 918
808 356 596
452 8 78
695 41 47
191 483 266
271 537 845
223 210 427
649 617 802
311 621 529
121 583 265
418 273 785
283 509 654
526 252 799
289 503 293
419 165 189
272 428 635
593 351 295
529 399 961
105 800 795
755 616 770
89 52 238
382 144 941
789 600 93
63 586 239
297 458 16
641 86 305
689 460 466
733 47 730
503 183 778
528 258 295
44 374 226
808 788 785
136 680 350
531 205 220
270 11 425
184 575 25
80 226 44
116 407 584
132 288 258
784 362 465
107 84 646
510 503 100
761 636 10
225 327 251
434 150 416
433 477 27
720 588 247
610 751 252
590 510 805
770 445 808
599 597 6
24 104 739
468 85 747
525 545 238
615 182 549
459 367 2
32 183 512
525 179 446
173 392 82
734 649 289
257 255 122
488 830 404
59 128 412
414 606 905
72 523 416
59 361 224
827 16 526
551 787 873
354 67 896
18 417 162
352 215 88
268 234 232
374 258 698
40 773 654
25 690 384
475 545 153
529 621 896
727 446 721
87 506 318
586 461 513
204 611 603
131 120 923
318 628 547
764 615 40
148 247 136
373 192 344
78 407 363
547 422 379
656 738 573
552 254 918
256 152 344
6 365 344
778 503 421
22 486 631
295 503 163
305 494 725
651 1 814
253 704 222
87 190 565
446 810 809
716 238 36
511 266 509
142 308 400
455 559 738
773 474 332
125 15 130
460 684 845
526 308 352
148 129 446
183 585 604
751 367 845
210 611 871
720 591 949
560 565 810
510 53 859
384 238 418
433 740 129
207 116 934
307 389 174
725 668 62
373 517 456
434 707 498
232 128 136
738 264 507
165 574 492
73 420 845
252 776 17
140 244 494
577 9 109
27 491 712
395 385 302
671 580 96
326 188 866
761 456 116
668 730 566
640 676 660
217 126 974
355 647 636
72 285 848
672 21 978
491 238 42
20 66 406
807 755 743
440 766 283
395 6 455
716 812 891
797 191 835
643 754 381
188 825 729
165 626 851
504 413 36
647 306 616
489 411 666
38 176 93
154 651 597
509 826 836
273 220 526
574 276 563
473 266 136
480 749 398
718 154 911
374 284 844
193 228 952
160 360 173
289 8 990
802 335 440
353 167 740
7 83 403
215 342 261
387 463 239
483 308 764
372 125 705
421 652 229
323 80 105
716 380 255
670 729 374
429 326 549
265 258 55
358 171 906
128 108 406
592 51 357
501 827 584
125 794 800
441 115 146
524 358 704
807 558 587
127 300 974
610 801 748
590 643 26
409 304 35
276 151 406
32 579 440
416 407 841
47 776 895
782 786 869
425 335 787
792 61 227
116 345 209
41 342 440
350 170 272
736 18 818
751 344 720
143 73 650
270 814 986
439 584 31
303 407 166
655 817 462
54 721 99
565 455 63
110 756 6
451 618 144
340 270 25
163 267 30
713 467 594
468 440 734
541 521 825
18 785 39
635 26 504
424 538 125
714 604 19
575 107 469
47 344 42
714 259 271
633 61 770
368 134 282
792 1 328
113 12 137
210 657 867
714 815 67
308 167 749
624 42 817
576 616 372
374 611 938
34 298 907
323 283 740
67 457 82
483 57 455
629 539 410
334 269 257
230 489 84
643 577 836
667 221 848
219 75 709
118 64 946
126 366 649
298 18 361
408 580 972
366 112 111
323 483 645
249 43 165
185 58 425
193 173 136
815 169 572
301 185 569
5 629 380
559 682 955
283 573 649
775 493 816
489 280 558
221 29 164
227 133 915
267 172 35
759 626 923
716 433 80
216 378 856
293 450 204
208 13 777
2 92 826
103 596 317
826 712 631
341 392 675
125 544 125
631 108 605
12 310 688
649 428 342
818 293 549
508 323 24
806 65 353
600 511 620
717 109 49
407 376 419
277 28 123
308 795 177
301 573 295
225 484 844
110 638 310
774 136 575
764 593 797
653 12 317
479 684 801
372 101 944
384 69 331
491 172 458
588 292 898
281 333 55
423 379 578
667 442 686
345 683 673
308 6 874
812 533 751
8 599 549
533 429 438
105 72 77
99 643 415
817 144 303
225 234 982
355 244 779
129 348 445
121 655 809
399 5 856
207 687 55
551 715 416
388 48 288
740 568 369
817 557 131
266 639 317
517 798 328
55 606 444
220 827 531
797 809 153
24 587 362
408 743 86
78 145 519
801 663 417
774 819 665
395 804 131
37 716 52
450 386 711
490 516 555
334 782 483
52 429 30
808 799 227
220 268 260
592 472 322
677 777 961
128 534 62
217 750 691
344 452 365
726 328 829
687 797 125
593 767 709
349 298 730
514 107 18
657 114 268
216 794 376
283 146 482
633 701 510
103 446 299
425 703 645
663 147 801
561 734 846
781 713 929
616 513 562
333 620 139
223 730 482
812 767 349
383 206 268
412 764 674
632 377 17
820 649 716
657 371 432
157 824 723
752 73 105
280 42 259
325 417 51
735 799 564
227 756 143
570 720 37
79 359 694
21 202 431
43 314 83
302 218 410
418 411 394
661 736 998
17 124 177
407 94 828
193 70 905
528 531 630
161 119 657
706 525 781
811 807 471
192 74 799
574 3 325
498 516 373
315 803 527
752 399 500
36 616 33
679 727 797
79 280 976
474 606 646
470 636 483
24 643 768
683 144 699
247 84 251
393 441 258
508 239 709
389 769 316
162 104 203
623 270 23
66 777 818
724 241 366
67 734 44
386 196 510
347 194 726
668 385 323
726 450 833
236 767 278
178 622 785
64 580 286
487 696 40
414 428 140
625 36 817
698 393 734
766 200 405
83 265 785
667 377 175
303 789 764
595 253 354
373 582 254
371 703 168
661 54 380
659 810 105
754 274 666
739 483 263
593 446 424
277 89 443
372 740 317
599 475 492
703 655 169
248 169 580
242 772 185
295 7 599
197 156 399
61 250 744
311 411 478
63 579 375
384 813 189
211 112 663
345 529 847
347 672 580
203 780 966
173 604 542
359 695 994
24 715 584
818 433 770
140 480 877
826 284 916
271 70 491
179 585 71
204 256 277
731 495 569
208 395 760
347 137 839
235 778 285
360 228 394
180 476 551
571 209 528
311 395 464
540 744 864
195 567 735
510 657 816
598 406 777
556 813 301
416 599 710
669 559 6
657 322 319
513 586 469
63 671 184
426 457 1
113 719 789
736 810 650
236 288 642
140 366 463
270 438 386
510 174 306
629 199 744
185 711 443
242 633 209
353 303 445
364 544 718
820 86 380
625 266 120
763 119 331
590 529 191
578 443 208
180 69 402
621 148 943
456 681 523
810 408 651
153 750 288
151 574 849
572 540 687
232 591 162
509 38 850
623 413 96
437 248 408
153 292 434
387 334 259
69 195 771
815 591 87
559 378 722
378 110 598
114 440 435
456 200 346
461 243 834
828 657 690
171 249 454
119 237 917
535 526 259
83 26 137
467 478 760
788 70 536
459 182 496
753 220 311
271 151 398
647 746 722
505 278 807
524 320 35
562 56 131
673 600 688
680 550 589
176 616 351
560 160 937
649 552 882
413 688 289
309 757 554
48 651 974
19 82 110
116 556 333
409 350 895
550 138 774
293 370 708
137 47 972
710 229 720
676 35 970
24 775 661
384 385 432
121 424 1
103 712 461
249 497 623
739 695 105
29 389 362
696 609 762
259 716 906
77 762 639
153 542 928
557 527 398
482 745 426
305 58 143
41 675 353
791 142 410
527 621 126
616 322 198
83 777 594
467 829 695
699 304 455
271 551 563
794 390 445
458 112 818
830 721 158
730 616 702
604 105 508
165 624 342
522 741 816
384 682 574
50 643 17
509 336 858
712 430 46
69 378 778
431 561 750
379 187 740
437 523 52
224 272 612
249 135 389
126 178 687
128 188 404
705 291 697
54 827 220
806 124 365
651 797 39
384 629 490
386 261 707
400 786 332
197 353 905
515 811 97
149 741 134
281 132 645
723 571 515
150 363 168
172 699 953
512 717 786
546 256 713
481 382 294
9 191 585
814 95 719
134 540 68
515 120 732
76 545 944
693 781 56
387 137 575
299 315 364
820 788 372
183 560 793
358 317 140
125 606 433
247 621 135
456 622 402
466 780 940
111 274 134
344 685 250
246 522 905
5 420 247
375 338 103
229 782 402
375 46 148
404 420 519
413 402 428
521 23 161
266 191 418
141 219 339
613 352 647
678 774 740
204 802 421
409 552 846
677 57 886
190 20 394
337 343 462
62 419 323
767 124 9
577 103 307
28 746 903
93 183 584
704 641 908
270 234 226
817 650 656
88 584 489
503 746 538
81 335 800
104 763 215
765 508 267
651 739 800
738 177 875
625 508 92
713 296 530
198 751 527
28 715 781
2 286 173
704 557 340
536 529 325
487 709 385
578 469 461
501 559 315
47 709 134
567 180 162
158 162 738
128 422 141
708 777 683
90 591 980
175 811 277
597 236 876
340 208 327
105 238 966
73 592 723
729 85 547
130 392 289
657 125 748
313 332 328
24 358 568
659 562 213
602 107 832
324 580 921
659 178 895
61 397 677
553 25 992
587 560 557
101 450 501
20 528 588
253 162 321
430 38 728
76 688 833
742 379 180
731 85 444
573 309 21
248 742 147
65 797 487
325 18 499
355 592 5
413 274 384
730 659 649
760 119 20
517 366 1
644 457 323
786 267 17
282 458 215
237 774 427
465 135 858
284 201 523
518 231 449
332 446 899
533 331 923
640 818 250
757 776 95
35 326 704
748 650 511
430 133 478
546 764 883
240 694 266
117 780 351
786 748 157
45 142 1
317 584 28
796 467 502
370 251 207
741 532 756
330 464 441
241 206 379
49 16 442
703 828 374
309 692 478
27 6 340
187 117 434
88 667 282
307 357 244
82 140 749
245 410 534
472 511 501
612 535 96
570 47 882
54 37 490
750 70 20
175 221 811
189 159 293
427 664 225
440 367 342
17 624 167
641 474 636
305 304 27
348 367 42
826 242 798
220 188 724
709 183 383
501 352 740
428 641 421
482 480 477
738 374 77
696 443 901
244 195 751
515 285 523
498 369 882
336 326 590
648 255 292
227 296 320
424 487 733
222 2 639
268 202 797
275 609 544
502 641 913
81 109 34
541 43 45
754 439 685
575 164 346
813 581 249
264 816 385
711 618 913
490 724 621
312 699 281
154 755 838
439 461 630
119 345 950
240 765 632
305 89 25
148 556 986
625 79 824
485 320 944
536 499 379
83 611 954
251 306 308
232 38 795
466 23 724
436 81 777
415 175 135
151 563 190
677 254 883
174 469 649
621 177 241
758 364 328
732 89 539
785 608 380
556 753 135
361 665 825
617 359 688
417 57 761
414 688 190
582 381 139
130 72 577
468 614 591
666 120 577
667 213 314
671 591 690
730 820 719
365 659 766
811 447 494
121 743 693
627 111 886
2 810 675
599 138 391
753 471 452
432 636 983
209 50 802
394 348 153
89 788 209
508 186 267
510 729 668
150 736 580
561 131 926
69 525 121
744 311 963
213 711 995
254 528 697
811 432 327
113 468 293
556 509 592
326 670 630
409 319 598
599 137 227
13 20 420
480 81 18
89 351 547
303 547 810
810 784 252
710 560 398
236 362 369
495 343 750
219 804 55
660 776 493
447 686 114
52 254 861
189 242 359
237 672 123
90 161 844
501 190 731
409 108 333
821 529 932
113 296 553
119 553 863
712 667 850
663 251 936
404 184 624
304 401 694
506 771 48
696 80 76
654 737 275
684 192 292
89 672 175
400 317 159
268 288 585
221 650 676
70 284 946
610 692 645
333 690 266
807 485 387
345 699 206
674 53 889
510 787 214
476 709 229
136 339 889
313 702 811
705 603 9
295 610 458
511 310 457
444 376 433
100 122 326
316 803 340
102 172 668
375 584 787
208 301 414
689 399 114
200 500 563
398 103 858
33 786 290
374 194 785
667 118 805
323 504 698
302 787 66
409 52 950
168 729 804
759 43 492
379 498 80
232 262 308
300 698 933
630 133 695
669 802 587
92 814 780
719 729 133
4 321 361
691 739 806
738 308 497
355 755 734
732 684 757
817 527 530
159 373 380
124 338 364
597 217 431
718 625 997
81 792 268
463 606 369
736 711 951
701 337 35
238 670 503
236 250 340
132 173 847
526 422 784
411 26 582
254 703 155
686 576 983
222 349 650
539 220 934
445 298 749
342 246 391
236 351 397
269 374 657
678 46 589
168 25 260

866 1877
742 308 740
712 439 326
292 716 184
40 321 784
576 836 76
419 726 618
286 856 18
661 834 13
34 547 48
775 592 771
65 243 938
303 68 404
745 353 435
379 358 727
184 422 802
696 332 510
714 334 94
85 135 786
535 502 275
29 316 239
362 137 3
69 137 679
108 640 165
281 634 813
372 3 601
722 678 19
256 623 897
609 536 22
513 406 327
128 587 523
168 610 230
609 41 89
190 258 4
263 792 968
641 27 903
465 616 188
563 642 967
567 163 368
849 105 101
217 275 218
304 593 608
160 63 50
692 519 153
734 653 100
658 774 737
140 85 357
726 251 469
311 568 822
168 445 908
516 489 192
240 762 657
427 672 588
202 723 355
343 614 550
578 401 637
754 271 797
503 328 5
104 363 451
716 799 545
768 353 211
49 402 961
801 314 926
854 707 47
185 383 709
103 742 840
381 304 23
503 691 733
853 573 234
509 554 188
486 557 322
749 678 194
501 197 950
341 819 978
863 415 817
171 289 792
36 630 635
338 540 947
654 421 687
302 701 817
66 467 968
846 187 51
411 767 907
81 457 548
195 247 538
9 12 773
750 561 348
731 324 568
221 609 38
577 26 602
243 456 619
43 439 156
471 461 923
810 548 50
224 273 449
610 19 930
703 513 908
58 42 829
112 311 935
401 719 356
50 326 635
220 187 469
747 532 179
859 637 520
840 528 456
102 113 503
774 304 651
396 69 38
41 177 48
582 611 46
65 755 602
112 560 412
76 204 870
12 753 108
263 721 280
331 451 449
536 664 449
496 197 17
431 377 96
187 854 318
697 154 883
814 657 843
175 569 459
425 396 907
246 343 80
753 316 322
167 201 289
425 388 910
755 247 986
619 386 743
415 692 20
443 280 739
726 666 598
446 337 946
385 348 291
457 473 165
845 316 678
232 265 979
687 364 470
670 319 505
624 208 836
84 521 157
9 540 227
67 859 64
463 497 243
294 8 724
291 385 997
478 453 846
782 823 100
798 697 685
833 466 272
158 236 633
284 575 553
855 445 317
590 815 101
159 374 610
836 742 628
212 140 667
791 695 568
323 608 144
310 383 234
740 655 758
350 576 306
787 191 184
115 703 865
407 845 268
620 406 840
382 139 247
353 679 704
88 353 551
124 209 9
162 300 653
439 594 883
439 803 361
8 153 755
144 128 55
706 794 167
554 219 955
745 706 334
437 759 218
217 795 891
854 578 207
130 255 130
336 651 496
640 361 403
835 482 665
268 755 940
704 355 582
810 317 540
696 378 980
203 620 198
720 407 263
846 378 889
6 574 528
748 44 475
321 824 249
238 794 46
271 143 19
24 6 396
615 826 889
242 660 70
687 80 905
111 171 79
312 118 704
243 703 12
87 459 269
405 98 114
119 800 834
112 187 8
162 57 57
252 307 3
525 716 702
221 287 513
75 222 1000
747 514 422
217 180 197
721 37 843
738 129 194
397 502 176
47 215 858
823 819 415
95 357 81
165 162 16
470 282 257
65 835 482
71 421 700
645 860 424
303 836 880
251 821 663
73 228 780
616 463 808
560 207 915
571 371 726
372 115 134
152 658 47
811 324 102
19 859 816
285 620 954
534 258 549
481 653 944
148 486 463
149 59 535
697 137 853
474 122 882
140 729 805
582 293 913
556 663 385
277 346 859
797 303 580
167 864 558
96 648 854
18 353 553
669 220 407
105 535 671
189 334 202
711 431 841
563 160 907
82 70 238
71 58 778
820 364 661
566 376 280
746 224 688
388 287 562
830 394 963
546 801 51
85 311 944
180 655 163
367 656 391
761 602 992
188 306 991
207 859 8
793 199 239
803 175 53
120 95 193
312 108 591
458 55 247
286 402 689
321 857 816
240 548 707
524 333 479
101 378 170
321 308 611
386 83 2
601 321 91
274 151 313
165 12 485
324 92 339
139 480 295
523 323 116
741 200 639
206 659 528
120 746 219
536 865 649
535 398 492
795 40 156
802 529 232
136 14 283
305 378 10
847 231 582
333 151 363
72 185 619
273 764 302
750 132 598
40 563 666
46 475 91
135 545 610
403 193 782
81 754 355
235 760 968
488 663 440
668 187 899
652 831 600
28 260 751
68 409 58
42 78 256
628 274 411
595 544 47
7 733 349
755 400 672
97 241 913
710 143 75
744 272 675
14 575 420
271 191 754
265 392 406
517 862 375
171 123 357
265 456 570
698 293 977
780 388 861
250 480 356
711 307 875
624 407 507
322 320 540
435 687 64
851 844 168
98 766 938
53 294 978
718 84 368
606 382 759
237 602 509
408 237 14
595 435 616
83 522 762
227 7 914
108 724 451
744 274 865
219 19 718
749 732 8
18 546 418
599 179 830
203 420 742
631 267 289
616 681 139
33 741 198
74 159 598
697 704 611
734 725 988
59 845 786
675 726 302
720 656 53
339 172 780
806 684 289
73 800 652
115 380 232
235 583 660
484 510 812
125 633 430
103 725 500
551 120 549
227 590 294
298 617 141
516 715 152
593 622 934
84 492 116
217 470 727
694 650 101
384 468 531
616 181 151
6 277 577
700 348 479
53 33 891
458 676 800
93 111 329
202 743 203
741 418 212
799 344 489
326 850 436
435 764 567
417 128 998
136 385 216
204 607 976
725 33 204
674 683 164
764 504 414
670 589 965
538 28 235
179 437 513
642 813 753
625 678 918
78 82 73
639 208 14
239 479 619
142 784 977
575 787 889
332 552 537
512 494 36
620 270 873
634 452 444
409 682 535
787 658 224
17 598 802
456 200 132
305 399 616
652 400 249
316 818 468
779 209 755
742 5 277
701 804 948
309 824 449
331 326 851
527 571 733
575 551 376
588 600 379
789 487 843
255 350 225
379 358 628
249 201 407
813 79 304
461 849 347
54 491 247
496 196 743
809 205 36
585 580 8
304 202 292
705 745 603
800 739 987
223 553 659
482 611 884
447 820 9
386 780 214
608 356 120
60 459 777
379 376 928
767 451 450
369 205 701
539 434 318
1 311 882
738 595 882
616 611 280
25 353 846
850 48 829
102 580 260
759 454 678
484 324 172
90 266 78
525 656 296
500 563 345
688 210 77
201 590 654
48 143 479
487 823 550
76 117 536
359 273 423
108 626 645
100 72 512
150 109 207
428 355 465
397 13 564
196 749 164
4 752 44
182 423 239
779 433 406
497 483 516
348 382 829
840 858 40
234 337 718
130 654 644
540 597 389
510 581 975
518 783 138
475 679 385
392 488 948
760 610 9
80 318 328
196 623 799
197 278 105
95 98 820
236 556 321
352 740 174
476 861 300
69 269 644
266 41 874
126 488 489
50 738 773
84 179 233
624 465 208
220 153 816
425 552 532
156 783 423
220 813 316
111 388 362
633 502 393
156 515 410
178 227 684
862 204 538
590 226 673
17 467 43
631 345 546
444 349 449
716 535 10
502 575 35
407 427 153
849 595 349
511 2 980
321 500 779
632 628 41
499 547 841
308 94 737
117 398 730
853 236 804
295 3 933
167 615 804
779 275 386
547 703 56
282 200 901
825 240 132
311 149 122
816 349 96
61 402 668
714 277 827
125 377 882
508 425 954
336 323 953
411 728 394
165 216 74
593 854 809
724 216 35
759 784 264
559 847 395
485 46 404
167 23 458
825 768 303
490 467 191
297 816 272
612 457 707
760 309 383
784 70 743
694 415 43
615 70 222
753 324 446
707 183 32
717 46 707
570 426 417
686 67 545
686 353 442
163 576 45
503 710 328
192 42 251
351 29 632
818 256 77
4 203 62
549 772 106
24 558 880
651 410 242
226 66 807
770 855 656
222 847 490
2 555 960
210 209 709
61 164 819
518 158 83
605 843 4
369 475 718
124 731 637
195 468 905
373 636 382
597 241 398
600 585 826
439 260 62
27 702 669
583 122 88
479 260 933
51 648 375
23 84 810
278 567 476
22 852 762
16 765 379
165 311 914
743 34 347
501 179 64
365 520 528
204 525 544
747 497 825
447 289 443
17 354 711
357 523 841
378 226 803
727 603 841
33 337 138
140 8 885
801 615 467
783 831 466
103 590 917
455 739 437
808 515 397
625 75 317
272 341 78
621 191 799
629 367 678
694 148 410
172 473 250
183 79 581
360 16 443
279 469 908
124 165 283
526 295 679
844 254 27
677 503 950
222 116 805
201 298 207
861 650 714
224 2 693
837 252 217
371 346 113
624 405 782
424 146 187
392 346 850
571 157 737
90 853 88
91 626 175
860 610 705
30 165 77
863 119 360
4 197 122
41 749 823
188 107 682
736 457 897
395 621 396
703 376 506
814 745 81
647 804 363
558 716 170
514 90 66
359 713 379
474 583 95
786 139 244
674 356 190
197 793 985
253 795 689
74 37 514
479 753 893
400 471 177
745 426 461
33 559 205
125 191 407
757 80 605
312 663 585
413 152 392
563 378 246
31 247 9
202 342 449
141 492 438
715 237 307
153 601 846
828 791 276
721 378 517
131 169 660
296 279 288
604 153 86
142 45 365
779 539 926
195 621 780
630 139 261
288 774 702
112 248 482
123 108 112
790 354 850
440 803 445
477 719 414
394 247 29
490 675 19
839 700 218
378 675 539
563 674 913
191 760 422
539 504 936
795 45 702
49 254 486
653 316 865
667 509 384
240 677 676
686 721 102
835 44 375
410 587 146
734 651 461
422 34 680
685 402 294
162 397 323
269 228 514
847 269 552
78 406 355
821 134 190
278 514 207
203 398 585
306 520 924
578 667 777
622 406 728
850 236 19
640 138 301
709 497 532
207 108 741
780 5 636
105 93 529
240 194 810
290 653 122
14 529 3
227 773 876
105 432 71
556 217 791
611 728 940
550 106 106
332 520 370
805 549 197
416 479 295
197 733 225
244 546 416
823 444 507
776 111 192
485 845 205
680 608 76
231 150 578
152 354 343
685 362 313
411 352 959
795 171 252
504 306 709
831 622 625
478 35 32
96 441 627
179 560 426
270 671 20
744 742 291
63 847 257
603 120 263
369 370 230
723 622 335
421 574 405
87 276 698
534 145 54
847 209 905
531 65 599
864 282 170
249 349 316
194 142 80
156 71 294
88 218 483
486 506 178
584 236 287
730 106 528
446 677 865
622 634 886
342 450 545
398 154 419
38 648 19
446 313 627
353 17 454
186 800 389
28 814 155
7 93 662
479 306 934
861 777 210
687 365 749
587 402 692
860 33 943
483 478 212
149 90 242
522 280 108
478 399 708
701 100 330
196 139 799
7 767 632
410 602 668
197 66 152
21 368 620
259 338 157
650 477 551
678 32 242
315 247 106
94 378 96
485 605 42
797 758 105
120 863 510
768 196 581
291 127 85
107 642 700
849 525 332
808 471 280
799 225 400
393 543 143
765 571 484
70 77 88
193 801 181
698 469 24
472 819 531
96 65 110
457 714 325
110 589 258
595 457 285
719 646 394
578 26 486
45 265 746
116 401 665
606 845 34
684 523 334
853 44 63
292 670 88
377 161 772
33 229 620
855 476 200
359 58 411
371 742 690
466 455 357
445 413 32
83 502 254
314 757 708
513 727 8
832 120 174
794 198 71
367 434 209
350 668 769
508 406 303
282 556 338
742 42 449
625 285 521
610 431 643
200 846 757
363 630 722
418 409 715
780 372 261
254 323 503
511 223 257
229 415 674
732 350 827
164 334 664
151 440 891
716 85 170
765 513 467
726 89 217
400 141 601
430 152 605
811 723 603
504 521 596
646 229 166
760 684 128
371 610 242
411 322 139
635 117 161
688 423 934
744 802 458
153 345 43
408 203 509
586 810 606
764 287 46
762 750 550
796 512 139
572 787 444
831 447 244
468 398 324
782 261 623
775 471 264
156 493 872
726 316 906
503 653 233
739 630 474
540 437 261
605 498 261
545 455 911
801 86 711
353 239 586
420 178 601
322 715 761
520 335 948
599 87 534
4 292 271
793 253 14
315 456 784
429 188 821
348 184 902
442 129 541
337 592 115
768 622 696
813 378 847
234 516 808
367 423 497
703 190 272
25 497 231
159 559 513
583 296 272
787 562 960
614 254 532
352 299 712
529 453 581
33 316 304
31 595 312
600 50 921
281 612 214
744 603 546
228 589 579
79 474 190
688 840 522
230 479 216
184 620 897
152 293 248
139 664 106
840 493 292
669 402 520
430 808 555
658 677 545
553 506 719
783 534 94
562 130 289
523 159 45
70 425 118
228 552 328
403 247 95
155 210 642
340 46 386
844 592 347
510 300 584
317 68 514
790 6 899
532 476 744
684 301 235
524 360 353
594 572 438
14 819 35
137 573 423
62 103 256
489 479 12
185 659 282
42 837 68
34 369 80
57 27 701
513 719 23
383 319 814
201 419 209
419 608 404
145 138 892
651 400 697
492 532 981
839 582 282
168 187 143
669 676 453
210 359 286
183 422 894
846 511 927
368 300 763
299 158 350
734 784 173
574 326 335
807 106 706
305 541 839
384 301 817
529 750 773
240 400 842
510 406 262
230 212 113
341 255 225
506 141 563
294 208 293
757 735 63
704 642 242
9 682 344
98 800 1
235 429 146
724 77 309
602 148 314
131 225 383
840 326 651
699 762 71
58 222 411
555 326 597
815 7 196
266 296 157
495 760 11
709 279 876
152 141 486
695 741 671
100 287 788
311 545 487
275 586 816
362 547 101
584 843 95
704 371 806
852 548 559
664 153 160
603 799 332
553 525 397
517 281 727
477 433 971
855 224 322
367 255 842
164 826 317
230 793 485
561 560 486
853 371 553
793 273 227
277 343 823
809 568 389
826 231 724
815 536 524
533 275 372
395 117 3
428 176 965
480 481 719
472 854 523
766 607 333
308 583 573
727 608 570
114 249 847
778 296 906
734 476 131
456 465 252
121 465 539
679 736 607
403 830 619
355 356 86
325 160 808
218 488 641
417 15 576
548 400 185
290 529 847
481 390 798
220 382 34
515 209 912
668 203 412
72 424 63
252 14 641
92 684 657
514 410 651
701 807 613
248 502 338
541 643 346
850 394 283
437 231 105
646 353 264
481 421 657
544 299 113
70 684 709
214 94 578
728 36 651
294 62 21
667 342 535
829 189 70
82 698 763
158 499 390
819 267 823
818 202 260
793 456 79
26 608 825
361 776 617
832 323 530
384 217 315
554 318 448
846 61 640
820 618 865
322 2 689
843 75 458
701 556 432
718 858 658
83 861 946
723 439 467
255 284 437
730 355 29
695 704 320
663 619 870
91 621 370
692 603 8
614 520 981
506 561 268
418 237 253
29 698 912
674 293 671
336 89 750
281 53 6
267 82 183
338 3 584
572 838 2
795 285 998
588 149 25
718 559 286
572 391 548
244 506 695
319 819 856
379 201 139
270 456 612
427 847 741
594 312 880
100 509 804
121 146 97
287 377 692
825 837 499
136 710 775
121 460 512
43 630 573
592 71 497
579 270 760
837 683 399
268 382 920
614 488 960
83 466 858
733 410 666
697 83 778
106 523 631
696 742 802
327 811 54
74 316 439
402 816 306
15 591 141
723 324 851
585 13 321
572 94 127
620 213 389
102 652 785
142 291 338
661 772 395
298 63 456
470 760 622
757 73 803
369 691 845
446 48 195
686 132 479
228 656 682
10 419 276
282 524 198
753 828 196
647 797 641
575 641 199
2 861 796
303 140 704
577 387 689
12 514 500
656 457 753
361 71 728
455 713 803
224 32 928
426 640 729
252 806 842
338 167 41
864 97 574
616 342 311
256 852 414
453 126 692
134 118 139
382 358 487
493 837 963
8 623 869
535 604 450
574 801 443
358 592 478
169 18 78
265 63 202
645 33 282
750 233 461
278 737 578
517 30 293
598 252 686
322 211 142
287 606 963
57 159 108
535 772 838
148 784 146
222 13 505
369 175 154
258 532 25
548 180 483
285 327 414
442 748 814
88 726 940
94 87 734
52 150 751
86 419 339
828 710 768
404 476 407
45 635 208
545 691 630
265 792 702
686 325 22
504 568 21
474 206 944
547 15 383
265 279 137
250 636 945
828 225 104
675 466 441
128 849 659
222 37 70
288 793 999
813 430 435
10 140 483
389 58 861
448 858 743
470 360 44
319 701 846
741 581 941
169 714 363
667 171 14
46 279 343
412 235 375
439 627 413
