19

871 977
163 323 -81
430 559 687
704 193 274
161 800 60
184 402 -661
139 654 -531
121 274 674
496 423 -745
470 677 -420
99 790 352
303 188 736
80 334 -45
665 537 -28
567 50 298
351 591 -956
482 416 824
64 486 14
671 464 -651
480 744 320
753 721 -801
479 605 277
777 76 215
341 624 -119
496 192 978
455 264 -24
25 455 -965
409 125 18
632 475 199
411 727 927
787 368 -311
115 67 486
750 278 -684
491 506 627
59 352 375
421 294 -771
525 152 -721
100 479 260
87 616 -280
299 547 138
783 188 0
97 272 789
574 589 53
41 768 -85
737 646 114
735 224 901
312 531 922
620 118 534
600 156 947
19 709 -783
250 780 542
632 533 -134
243 571 662
463 561 368
665 24 4
721 62 905
313 400 -480
302 26 407
693 147 221
174 44 514
583 727 -3
13 608 -671
531 274 -976
224 231 119
732 117 -714
789 189 -729
378 494 214
489 177 -785
334 765 -490
774 76 336
635 455 -961
247 43 684
636 106 -789
620 288 488
706 151 121
623 663 713
616 113 -373
568 423 -97
157 475 -588
318 774 -147
509 115 -296
548 592 -935
465 209 -520
668 773 622
326 744 228
244 242 39
540 378 -171
458 107 -574
49 17 -539
672 288 -709
561 74 -797
649 105 -801
6 59 125
766 761 404
780 680 -701
395 514 36
709 473 440
671 737 464
60 526 -261
316 807 -965
376 717 -956
103 219 410
341 501 -886
288 28 785
602 116 607
90 97 -541
557 320 610
316 337 -175
637 334 112
517 242 638
482 167 -423
2 361 750
25 627 -364
42 487 -362
684 180 -157
440 126 879
680 372 -182
478 359 -140
1 194 38
533 777 -156
441 756 -875
449 504 -142
715 648 380
201 549 655
456 7 -738
42 331 -246
123 772 -216
402 401 -68
546 547 805
763 442 919
407 801 842
455 137 747
132 605 821
274 809 998
50 531 -970
110 241 676
503 753 950
254 333 -503
400 255 309
797 245 -557
481 226 -939
53 571 -762
122 141 -358
664 20 36
4 236 -300
646 511 -244
492 783 -501
311 722 915
110 349 453
448 337 263
307 678 -652
80 277 155
116 219 486
101 723 698
165 598 367
146 551 -706
220 521 624
386 735 -131
342 93 945
90 196 596
722 574 942
611 277 856
791 519 420
279 437 -148
81 765 -489
756 524 -752
152 795 -76
756 732 228
151 317 -539
758 441 -589
366 500 -344
725 330 167
583 198 682
363 619 964
519 332 527
730 213 928
176 98 622
218 766 985
9 338 293
247 288 -971
331 254 213
254 187 -331
367 557 -685
373 103 285
783 685 498
762 42 903
356 129 -615
16 663 -308
231 557 111
689 581 -520
64 785 -892
486 665 267
522 175 -352
750 366 712
723 213 307
13 326 -959
613 243 772
58 764 999
437 662 -827
58 157 -128
341 581 -656
339 713 508
328 244 465
117 138 206
589 690 -190
237 584 -411
374 749 210
427 40 -558
152 488 798
175 160 -556
345 584 319
668 23 -970
169 77 -469
279 786 -28
5 460 -629
295 308 -201
203 36 -207
359 14 918
788 234 36
218 153 368
647 590 1
786 779 -162
44 557 945
731 213 -61
238 649 233
508 113 412
253 452 424
486 1 448
434 177 -87
774 191 -902
239 600 681
119 356 292
373 578 903
14 46 698
656 145 -711
370 582 904
520 239 1
553 595 731
638 502 273
186 36 449
793 499 -845
556 37 -820
194 197 1000
695 175 -844
788 423 67
570 353 78
661 581 -706
604 59 219
681 78 -840
45 163 512
132 501 786
311 536 468
84 203 139
237 128 -673
324 417 -756
174 583 -373
653 532 -301
220 481 569
733 644 981
252 504 -219
733 80 -27
146 371 158
501 609 -539
155 57 -197
69 256 -406
760 207 900
462 58 -284
596 657 9
797 505 -265
644 594 -907
235 481 208
354 633 -285
629 403 -481
769 342 -364
403 380 547
41 492 -493
216 78 -458
800 225 767
64 299 -722
25 327 -897
557 43 -807
713 314 880
439 282 -446
609 619 -731
95 701 529
551 582 -521
454 330 15
766 512 -186
362 697 -288
388 198 898
503 343 511
255 614 806
783 327 778
628 703 -736
383 486 771
19 588 -732
694 59 -300
790 435 -303
344 266 803
407 496 925
586 272 -150
514 47 957
674 744 -164
618 278 431
149 347 -708
229 603 -684
253 731 197
251 267 -134
353 713 899
433 719 -892
332 47 174
319 155 -373
351 29 858
654 34 -611
470 424 582
719 213 417
131 617 628
96 708 81
410 643 -180
22 497 183
431 224 -224
328 510 -10
342 559 -22
537 211 266
556 404 -652
465 809 -176
211 751 -638
649 604 762
321 784 664
645 799 -41
474 669 -753
422 617 867
9 732 -442
160 228 252
523 314 608
312 73 648
435 183 -830
427 89 -879
735 157 930
802 788 -667
544 754 -694
486 317 393
311 539 404
484 427 845
342 474 -924
465 356 -238
484 7 401
673 503 161
562 257 -575
719 506 31
43 303 7
207 179 649
191 549 493
803 130 -717
253 533 516
343 178 -292
673 150 -351
618 51 670
666 575 823
220 553 -81
434 290 -595
801 378 432
167 420 -857
525 344 -536
593 76 874
567 161 -342
554 66 -708
643 778 412
599 616 211
35 582 -911
67 425 -158
307 68 -344
766 366 -296
730 558 214
722 190 722
465 537 -966

827 889
136 231 -700
287 695 659
379 27 -367
255 594 -56
374 682 -781
197 208 -441
495 539 -590
717 213 623
63 521 399
431 599 -557
197 561 757
423 325 816
120 100 317
536 666 -203
552 283 521
575 567 -497
450 814 -681
243 594 505
23 400 817
642 23 988
450 356 -277
690 150 935
412 290 968
258 30 693
770 754 460
73 628 576
253 472 -31
538 36 -349
336 699 357
607 50 -557
79 54 -674
452 503 -511
83 273 -811
370 152 -492
82 58 75
623 466 749
123 194 -278
418 681 41
457 697 821
591 462 445
771 348 398
701 574 873
732 454 444
811 747 -125
325 177 -954
720 497 19
561 798 982
34 506 -486
381 475 580
789 214 -395
639 680 544
215 324 814
368 244 534
319 753 442
159 823 -826
196 327 679
199 691 -983
174 278 125
523 198 -293
198 797 -998
66 126 -905
325 299 -588
139 689 -895
271 645 450
470 126 643
421 70 87
557 569 -314
512 390 -891
331 178 -776
88 711 -986
191 247 292
340 49 -87
360 543 314
613 635 882
538 739 -559
1 515 -97
254 597 764
64 602 -160
171 748 -708
737 457 -147
586 765 -345
42 29 238
176 790 -618
645 554 647
386 417 -615
411 162 836
680 727 661
786 554 -789
296 87 800
522 619 380
489 515 -197
29 281 47
39 577 -388
682 217 -858
257 263 308
802 23 259
555 677 -633
67 432 859
119 85 -361
179 786 56
435 724 -328
203 774 -602
676 646 760
375 98 211
761 279 -793
174 196 807
121 327 787
63 397 592
81 775 709
319 285 50
379 244 63
442 336 271
486 628 329
380 227 -484
689 323 -672
628 697 240
370 73 -546
222 760 840
741 720 293
474 279 580
757 495 -948
88 354 -794
433 728 534
200 798 828
721 210 261
492 430 -43
714 757 -199
438 430 178
353 636 -214
186 339 94
746 582 654
276 433 -613
287 369 261
249 146 269
97 101 601
457 213 -848
821 762 -800
261 786 542
717 423 422
230 264 -665
120 391 11
431 248 -761
138 257 164
780 430 952
562 597 516
345 129 -899
198 646 -80
198 545 451
790 75 7
360 398 241
763 696 -950
526 577 -469
473 310 163
697 580 -486
228 566 -437
422 582 131
400 337 -185
379 69 283
104 282 663
322 621 -712
477 2 -995
94 792 818
507 684 -983
267 79 -463
786 35 -146
53 150 -368
185 598 -709
110 523 884
7 606 401
781 40 -757
722 424 997
284 67 -391
12 707 906
34 675 99
671 416 581
545 321 918
176 311 -744
592 436 -817
207 402 -540
474 130 -54
641 601 -191
420 673 657
292 215 -952
25 88 -965
295 78 -342
528 734 -22
466 743 911
452 274 226
307 631 15
5 512 903
673 56 740
100 228 948
598 147 -982
810 490 402
183 45 959
764 720 44
268 756 443
634 130 -247
471 388 139
348 255 -849
64 2 189
114 607 71
381 216 -728
346 176 -960
505 199 274
717 444 -264
228 285 153
670 639 762
643 556 -271
688 744 596
25 225 -13
227 535 997
158 281 -611
815 142 -106
350 567 892
358 36 86
800 537 532
394 349 -698
808 222 695
18 388 262
47 202 572
538 268 288
142 15 -125
224 450 -128
811 137 302
535 746 -760
3 630 -453
808 820 727
431 687 -752
474 360 403
421 302 -51
817 583 984
747 78 667
401 774 -296
273 28 -907
473 346 -14
585 756 862
216 10 -198
424 288 585
25 551 -73
821 357 810
771 127 -748
198 398 995
444 630 914
24 703 164
280 79 -643
486 88 -823
493 292 -127
73 113 -489
187 786 872
32 380 -803
136 670 -751
692 325 -407
498 129 -296
816 429 256
467 418 -667
95 44 -254
299 577 956
459 471 -448
138 221 623
676 184 -359
213 719 976
13 363 381
545 314 684
501 109 785
456 171 -740
609 12 91
550 409 740
347 551 -630
117 757 -209
770 168 -848
96 557 932
4 624 -480
519 720 406
593 715 382
164 554 821
627 772 -14
45 544 -173
57 45 310
67 66 -128
446 505 458
443 699 -609
483 264 861
613 102 268
265 538 302
29 255 -780
825 9 148
600 490 898
480 514 267
577 705 362
491 633 337
521 425 -387
292 123 -971
131 397 537
393 88 -758
382 798 284
427 573 589
558 76 852
216 387 276
503 264 -373
263 238 -286
325 390 548
395 478 333
795 336 490
318 23 -230
484 655 -625
183 566 918
41 16 -479
84 678 -407
49 744 855
324 751 499
84 493 102
318 607 828
21 241 -50
800 826 -247
130 489 393
220 256 886
388 74 191
352 283 38
55 528 -382
685 98 -851
792 244 571
563 379 849
715 51 -340
804 397 74
221 489 -329
395 203 -684
711 628 667
22 316 371
333 210 17
372 511 189
332 407 212
230 89 -511
166 672 -605
307 62 -992
323 384 -26
244 344 278
130 114 320
228 456 -46
764 45 -768
755 256 -503
481 231 -728
328 204 -112
611 748 101
501 541 969
777 380 307
792 564 -215
8 738 601
265 570 547
86 482 -541
816 655 845
220 671 736
605 651 -531
748 445 -411
494 104 341
823 11 -49
277 483 -901
6 499 229
552 790 667
509 58 -95
826 296 -946
117 606 -368
774 419 -957
668 380 -542
485 755 391
606 145 -449
509 815 821
772 794 653
720 299 -90
528 432 -116
661 498 -83
663 479 142
721 710 -180
508 204 -969
187 697 -149
689 176 561
706 405 -408
704 784 -290
403 196 -799
309 586 816
478 724 470
354 744 -150
63 79 484
704 336 -503
122 543 -64
260 421 847
423 246 39
151 698 854
811 617 289
122 464 -595
25 57 -614
537 541 -608
296 278 635
744 121 -796
821 82 421
194 790 220
620 295 -545
175 257 -719
638 478 98
24 253 -85
348 68 -196
16 562 355
222 130 -992
389 138 -351
558 468 830
749 402 341
530 820 -73
591 195 -237
229 73 229
212 422 -735
748 687 -612
738 441 499
549 59 -521
448 661 -767
185 663 597
293 3 -669
495 194 -172
575 548 -415
577 64 -626
36 704 -543
573 163 421
447 333 -494
740 348 -658
208 649 954
766 737 -940
628 261 -592
1 373 937
572 232 -306
338 502 37
553 196 -303
677 576 -294
28 464 279
226 18 -511
218 320 -268
53 595 268
147 816 422
737 475 747
588 5 -477
75 65 -379
175 295 670
59 820 668
437 505 -982
484 491 333
485 758 -637
263 235 712
578 772 84
87 364 -969
397 200 -710
678 42 606
735 222 504
211 444 224
777 588 615
108 141 58
2 172 -544
676 358 809
511 709 -462
329 745 -627
601 237 477
737 536 798
227 494 799
389 143 -467
385 662 487
330 563 626
466 756 188
765 1 -417
127 207 -231
660 370 784
501 573 -621
154 97 -64
525 509 117
253 460 -165
814 681 582
488 96 -62
232 217 524
614 630 592
793 218 -470
460 241 -731
443 522 -651
688 51 -689
355 268 -443
432 189 -676
129 805 139
32 654 -153
287 389 822
364 240 347
305 224 -803
338 151 278
146 617 -319
781 552 -526
400 570 -742
255 343 8
696 611 487
25 185 797
713 747 637
138 728 76
238 45 168
155 577 378
449 686 176
457 8 -8
417 4 -425
462 256 884
613 557 181
341 273 612
609 394 401
812 776 475
148 187 124
440 712 145
339 140 -873
664 148 17
516 636 -665
7 84 735
255 517 641
561 799 -762
702 681 873
572 102 963
525 473 -182
734 553 -4
133 196 815
610 787 -859
417 525 -555
234 743 225
23 696 -228
686 779 752
193 462 -388
783 101 292
604 166 126
188 825 49
159 139 33
269 353 91
2 826 53
292 374 -748
519 796 -391
204 500 -896
389 27 -587
154 792 -88
478 393 204
73 230 -944
56 679 -3
298 725 957
696 422 939
347 732 401
361 673 -592
405 18 -980
16 271 43
75 760 493
1 422 -423
92 446 256
230 377 957
811 286 -469
30 164 853
644 774 -258
422 44 681
311 324 -619
266 461 -911
300 496 684
208 476 -459
780 714 -815
369 651 116
732 352 802
756 493 831
697 218 -522
749 764 -473
454 689 -106
46 579 111
205 428 -272
729 128 -315
499 331 668
470 292 -649
150 537 -631
136 472 -29
742 340 -200
785 311 153
783 9 674
50 350 -888
799 472 -478
130 319 514
800 605 -302
691 367 -240
30 390 -25
657 8 793
33 430 -250
11 466 -911
95 350 21
720 471 -616
525 319 -617
743 123 -287
333 538 223
41 80 -149
438 815 772
334 473 -947
559 447 -260
299 426 -355
186 73 -483
324 171 -26
581 789 430
509 81 233
413 590 -569
204 645 -634
534 752 -308
564 235 269
714 564 571
243 363 -808
73 706 724
437 117 -424
530 291 -693
259 696 -220
574 147 -634
475 690 615
182 33 -514
391 293 -932
754 170 963
706 276 478
430 27 -76
144 770 -701
107 151 -164
600 317 42
3 492 590
466 690 92
452 401 696
222 249 -183
192 318 -211
498 539 -396
443 93 970
118 293 -514
476 269 -569
44 452 -589
458 825 -625
277 138 392
578 285 -439
668 236 -641
810 247 -745
58 627 954
356 22 868
11 187 178
711 323 -544
554 731 -495
142 781 -777
381 118 -728
360 461 -837
571 14 243
381 803 -12
278 647 169
240 810 -513
734 410 -350
813 760 12
192 678 -532
212 335 -105
566 358 -794
114 547 958
4 159 -531
509 480 816
565 27 152
470 571 88
5 630 406
75 696 -211
819 287 -39
514 750 876
591 448 718
126 728 -504
312 473 -162
496 633 832
824 580 919
252 261 -299
99 447 386
53 320 472
48 99 -618
24 564 226
279 619 51
712 256 -757
372 775 544
243 90 -582
649 202 -195
295 715 -180
496 325 -872
651 86 246
425 645 484
154 53 -675
525 151 -681
474 465 -989
454 349 682
277 438 401
282 83 -548
270 267 509
551 720 666
433 69 -689
188 472 -223
11 448 -433
129 482 205
685 621 450
740 358 176
44 645 -579
559 610 -37
321 814 989
411 435 -343
688 468 149
681 372 -169
459 452 -236
73 727 -996
344 708 373
771 112 356
100 353 -742
229 524 -503
571 502 703
5 426 -860
197 471 -852
599 111 86
468 546 -313
622 366 626
157 401 -83
348 609 811
376 103 120
750 41 614
588 127 -95
545 264 -141
810 761 -175
463 358 -6
475 778 523
571 198 -551
198 328 863
379 251 -482
409 610 445
717 130 936
561 508 251
463 113 -435
613 396 943
234 295 990
144 776 775
816 168 -789
368 337 147
590 25 -198
583 220 462
451 513 -960
189 22 161
140 378 -433
280 305 785
417 441 -215
222 84 227
408 81 285
198 765 132
233 648 -182
330 85 -386
823 613 -803
49 704 321
768 58 -25
810 295 427
143 242 1
489 111 -521
678 71 -785
155 356 871
735 649 481
258 117 733
114 99 336
806 708 734
233 564 -297
809 361 -366
204 630 -101
500 569 -253
441 762 598
740 84 570
602 347 -672
232 206 -242
32 145 -507
358 794 779
474 240 324
481 52 407
552 524 635
61 279 318
122 788 -639
813 717 -517
506 566 951
493 315 812
254 432 -697
377 143 662
329 558 919
724 175 -141
796 540 -161
123 641 -656
75 651 477
251 256 -508
481 266 529
811 759 850
605 180 940
583 332 -291
182 7 -407
672 33 890
285 410 765
144 459 -398
99 807 226
461 785 510
512 581 660
322 62 777
550 223 153
298 123 -104
593 512 753
712 69 -298
596 311 -437
249 487 -781
788 350 -523
670 497 632
91 449 -586
51 10 -139
570 244 917
805 410 -2
337 116 -921
20 693 -111
180 802 765
816 324 -122
70 435 -552
319 666 -695
105 655 814
728 178 576
611 180 -75
382 238 -412
298 282 -26
436 633 -889
70 519 46
619 435 143
202 533 -596
40 703 -276
808 27 168
791 573 118
155 518 112
410 3 -975
8 695 106
531 651 -749
109 597 406
53 243 613
689 686 -177
814 211 930
602 5 53
743 680 328
734 96 -574
349 595 945
577 334 261
190 441 -667
629 335 -383
408 48 -357
761 597 855
180 825 -869
54 302 15
219 154 977
215 324 -2
464 55 213
738 128 -375
514 11 109
667 353 -409
370 624 826
342 547 -588
205 206 -367
824 415 963
353 688 -712
371 354 626
658 739 763
65 433 492
820 748 -853
9 552 -539
204 517 540
697 663 -730
640 144 -91
64 96 78
358 735 -895
210 217 958
599 295 -515
202 138 -240
615 338 -631
442 609 -507
232 204 -511
645 688 -361
249 639 851
81 148 197
247 448 -422
480 349 48
21 509 -574
574 674 -163
586 240 -281
24 79 -722
546 267 923
23 122 -104
807 465 462
282 41 -814
424 560 -116
608 751 158
325 442 -634
647 59 597
643 588 -466
233 250 -35
198 402 -252
348 788 -376
661 604 -730

898 869
229 695 -686
368 371 394
706 324 -139
132 134 816
158 344 610
130 148 -885
745 115 527
392 635 -899
734 475 -135
279 41 309
436 370 24
42 120 319
716 809 829
270 618 24
784 440 -410
19 870 -281
877 600 717
14 745 -568
444 548 -348
44 711 953
73 510 -618
120 476 778
349 392 235
556 785 -571
125 544 -675
882 16 271
216 53 205
80 477 -47
719 170 482
698 157 -795
760 539 -627
293 306 73
191 192 -912
271 497 -874
464 736 -231
471 766 -361
202 808 718
196 709 442
613 425 -292
510 655 442
724 732 -707
658 186 452
403 339 495
539 590 371
719 202 223
345 780 817
898 40 989
145 257 -597
736 896 -798
208 680 631
47 131 -122
91 306 924
285 679 12
747 487 -284
697 405 -350
211 11 325
524 407 -919
82 810 12
400 390 -775
731 235 -490
357 681 353
886 867 -236
453 615 -859
340 714 -52
753 313 -335
282 758 -609
738 384 -95
353 43 764
566 822 266
681 149 -531
228 754 748
194 92 241
433 334 681
117 309 -102
525 265 556
323 821 -896
660 590 -264
237 189 -116
716 184 -950
650 455 949
655 795 -178
857 493 -537
337 391 -371
360 651 597
352 226 756
136 434 -820
76 647 426
124 804 146
769 634 490
6 304 792
572 189 244
32 145 803
582 881 -662
875 454 -5
364 581 -252
315 671 287
436 716 422
177 776 266
37 810 563
854 347 548
466 817 677
649 656 539
811 402 -966
281 564 -683
558 419 -564
879 598 20
72 280 -594
34 773 -284
323 718 -652
319 376 643
106 491 -454
689 692 -977
108 413 628
210 454 412
71 488 749
481 744 850
66 626 476
878 12 -648
890 153 575
522 553 890
742 356 47
486 161 -122
672 438 -748
235 720 -144
545 676 -152
709 550 45
838 898 -285
134 639 -812
720 651 -569
188 472 730
259 784 526
870 842 -240
269 893 403
600 142 397
834 554 614
768 173 147
634 478 -753
834 41 -599
471 281 952
580 696 -869
459 235 54
852 652 -474
391 625 273
67 360 55
665 63 36
112 849 414
144 671 -213
566 600 483
100 853 87
18 680 -837
734 247 705
186 532 152
237 672 -972
430 830 -710
353 500 -328
261 754 484
50 28 -566
21 615 680
162 316 512
34 455 768
289 305 -666
412 865 97
626 678 435
730 820 -214
89 481 499
321 384 -221
158 887 -700
794 233 177
575 881 429
140 219 666
646 868 -521
455 720 -61
445 695 945
163 654 -29
797 731 766
474 107 722
376 395 -722
68 97 -744
260 569 -970
293 42 -456
117 584 242
431 228 754
192 801 296
663 811 -458
74 556 -397
281 223 -902
612 757 -477
409 439 462
859 661 -858
96 335 -929
480 516 300
112 787 -204
476 528 -82
487 259 926
890 555 -906
189 337 -340
821 760 -234
551 371 754
353 777 954
629 568 -290
786 314 -772
520 250 -752
316 181 -78
566 98 37
199 586 -260
469 446 -312
868 541 854
54 26 -531
646 887 129
120 606 724
491 62 -632
354 731 958
162 62 -581
882 832 877
720 149 729
745 191 391
311 101 381
863 292 771
633 567 795
863 828 136
166 363 327
197 211 767
697 401 158
781 478 724
266 145 -749
53 41 -300
790 218 -989
148 568 690
62 29 -282
806 213 778
211 41 124
374 508 112
170 459 -128
65 486 230
107 605 631
475 588 975
48 380 -166
137 334 -549
601 626 -182
279 829 289
160 554 620
657 377 644
19 324 278
12 567 99
426 667 -31
868 189 -115
774 446 -833
406 739 59
898 547 -314
44 854 -184
729 681 911
246 110 -728
538 442 450
338 118 -846
832 720 -44
112 403 752
352 879 -297
855 353 -99
352 402 962
179 151 -537
268 639 -629
828 287 -398
785 881 -660
758 308 178
778 806 -517
768 117 -386
576 252 628
702 648 -697
52 47 331
447 492 -855
429 153 -307
588 371 721
470 233 -364
409 375 734
353 638 55
579 124 -202
125 155 580
177 598 354
179 527 -280
31 185 97
499 338 -717
669 643 621
443 638 226
859 656 1
874 319 -42
792 394 371
463 506 840
615 83 -395
188 140 -37
694 57 745
92 420 -491
307 739 904
99 49 -417
14 381 -55
726 354 130
629 225 -516
349 256 -497
415 866 -487
217 103 -91
667 96 349
471 640 -329
344 655 -450
130 101 -613
213 765 -922
727 865 -757
715 848 -386
634 663 -258
880 515 198
259 636 -353
618 314 810
733 262 -651
111 278 366
167 171 94
817 306 426
276 18 875
64 544 676
77 500 656
519 442 985
429 635 615
528 247 -551
835 439 -39
472 642 800
135 543 -498
194 870 851
310 505 -757
63 524 -33
435 184 806
595 799 67
857 698 9
466 368 -155
677 142 -466
450 654 27
595 670 -37
318 220 -934
49 385 -420
346 744 830
203 887 -965
669 19 -643
754 802 290
240 451 385
536 434 124
600 519 476
471 563 911
436 625 -460
154 20 991
762 189 27
80 620 700
210 401 -664
124 66 -83
596 18 -340
262 635 -505
550 280 532
598 222 -161
659 51 11
792 256 -777
119 687 -310
455 538 -844
576 72 383
73 92 -135
535 433 258
655 636 -302
813 504 -313
465 839 719
280 166 -766
37 429 794
790 259 -868
64 838 -27
223 508 -461
338 749 772
843 269 456
813 43 858
576 40 -769
788 226 210
634 783 -691
807 286 241
135 895 -256
633 330 587
425 192 272
80 890 -353
238 741 851
492 188 -461
165 657 606
452 772 257
282 780 -385
547 788 86
830 374 -758
696 665 615
732 362 -202
366 809 -352
752 240 6
892 176 -780
893 227 941
438 153 -595
630 595 -190
16 859 -685
163 108 -562
772 490 -99
729 467 60
865 502 -810
79 764 256
19 276 146
544 108 126
363 635 515
196 275 19
663 92 188
646 78 585
326 575 -372
113 176 533
821 438 806
383 130 635
796 68 -868
814 731 -872
646 856 676
659 680 -709
121 493 -121
492 583 -709
207 301 897
422 503 376
31 688 335
860 229 970
444 323 -252
293 439 -945
23 10 -31
241 772 640
158 13 -479
83 209 -341
694 40 -166
583 250 38
764 655 149
275 349 -768
211 895 948
683 43 446
508 542 887
857 278 -439
766 895 -708
262 33 -291
183 87 -793
827 107 -862
645 165 -789
111 427 -125
327 889 -818
395 565 815
610 668 -712
661 821 614
22 714 -482
229 57 107
392 95 -166
472 389 -346
792 227 -334
823 44 -537
830 856 -580
683 361 -953
376 23 448
733 647 -779
426 653 858
624 664 8
464 122 -128
163 552 -706
345 188 -989
199 420 435
748 113 331
703 30 -730
426 576 -60
702 186 655
835 113 -416
437 29 -140
671 589 313
256 3 335
807 601 816
355 720 897
272 517 -956
612 862 948
272 832 -189
860 467 -587
793 345 -421
856 460 -532
794 572 -729
226 601 466
711 41 -592
395 116 -764
254 700 -608
823 755 -656
866 790 -884
760 166 -215
99 167 -307
172 876 -130
596 673 -700
669 802 -921
45 529 -785
580 403 -388
793 411 7
292 320 628
66 634 141
436 101 629
654 54 848
890 203 -909
779 497 497
666 409 915
189 740 -242
614 851 -813
770 712 -52
176 702 325
229 464 424
766 400 964
466 260 147
242 857 -633
10 797 -14
313 415 -300
33 31 -274
322 718 555
125 414 -101
257 520 -296
28 240 356
263 275 9
749 753 86
622 346 -297
237 498 358
732 646 721
9 216 201
120 516 867
119 365 427
375 777 -898
56 598 -923
533 201 746
521 567 -878
84 676 -137
471 2 -328
373 744 270
395 580 -917
473 447 -875
164 481 424
837 249 295
559 677 -642
750 308 877
488 155 -199
131 293 494
101 683 -699
804 751 -337
380 883 -881
216 685 -412
111 172 -703
328 647 728
752 462 -80
120 844 535
608 422 -66
447 512 439
340 388 -990
391 390 88
774 178 510
415 46 861
39 731 923
759 775 188
429 684 894
790 2 419
592 172 453
427 101 -935
444 405 -465
554 193 -534
628 304 -288
90 178 -519
484 788 -784
270 886 20
104 178 511
233 683 -332
760 548 -654
808 91 373
448 587 687
167 46 -503
481 307 318
257 12 332
117 545 -444
227 138 -190
387 417 544
81 44 -341
629 719 -774
248 499 -719
708 145 -925
595 890 -753
68 384 812
476 500 282
47 118 -288
69 677 -365
708 726 356
82 361 -292
862 308 -860
25 168 434
158 447 344
668 857 -705
195 763 729
304 237 106
68 296 -363
515 650 640
756 773 273
390 241 981
372 379 90
28 667 836
109 543 781
857 658 409
256 789 -156
807 576 730
374 418 90
854 724 726
387 144 -766
140 79 -446
215 620 -564
642 469 89
104 279 -260
735 376 93
822 568 -71
560 663 -733
632 444 191
536 764 864
671 726 816
757 801 172
487 820 599
135 229 -103
13 716 -434
276 287 -816
177 340 851
157 831 612
354 892 929
217 675 -8
799 180 670
536 452 0
273 243 -355
299 578 -565
375 319 -86
696 1 -938
695 461 -142
361 487 422
294 420 431
438 813 239
560 557 291
2 180 -329
623 621 -19
706 338 -198
414 147 760
681 433 679
141 145 426
133 341 500
530 119 185
265 17 41
9 752 -684
240 257 373
723 216 -354
24 153 861
212 531 719
590 120 -679
199 611 764
501 562 242
788 327 -618
777 876 444
438 843 -854
323 365 -757
568 555 333
874 772 -313
629 719 -125
728 212 -664
240 126 -660
549 781 650
863 635 -628
763 745 -217
730 285 526
488 71 559
326 809 322
738 497 -391
606 514 -902
378 693 803
888 368 327
324 289 427
513 725 555
206 866 699
726 389 -491
732 291 -882
446 574 252
496 498 -153
541 328 -230
439 9 393
675 379 -684
130 670 -943
233 388 978
168 473 -533
804 469 369
317 253 -285
251 256 -358
812 210 685
525 771 -916
756 60 -453
233 156 146
693 14 -543
582 471 692
704 225 -50
625 796 -732
608 770 -274
53 634 873
766 352 -249
477 766 -808
75 786 245
500 332 746
355 360 540
889 556 -907
632 503 -860
136 752 502
645 753 -430
417 806 944
248 597 660
791 360 119
81 155 473
421 677 -621
867 109 673
130 71 -938
497 784 -875
390 666 132
454 339 -934
426 167 -414
418 700 499
345 391 -108
480 359 160
774 612 -136
692 145 648
758 102 662
38 437 474
36 337 -483
756 145 -540
530 38 870
791 177 403
629 466 345
8 777 -291
877 695 208
289 527 525
632 428 330
508 722 105
144 703 -985
189 398 -848
414 599 441
742 687 492
783 349 822
174 123 -884
404 529 -639
827 35 414
749 859 -442
98 568 297
839 50 -195
700 441 -334
547 23 253
268 608 20
320 623 947
14 819 33
813 12 936
228 142 -110
404 81 -976
257 533 959
317 795 -995
411 395 -796
168 843 -535
77 100 -848
644 411 559
386 121 622
856 784 -800
540 840 -831
487 739 919
374 823 748
350 876 -358
42 568 453
174 274 -940
600 550 -873
820 7 693
460 386 -946
669 722 538
167 182 -118
572 424 -109
373 492 884
519 359 -403
237 414 557
594 278 881
78 535 -900
308 829 551
790 503 850
764 189 -107
388 531 58
300 71 -197
427 806 -274
432 671 -750
665 79 606
705 192 -215
539 69 634
88 615 861
139 13 -450
716 340 -861
55 266 -35
633 69 -811
488 400 991
546 92 703
619 518 -510
28 553 -18
339 774 320
57 845 674
804 159 -180
749 582 -123
871 351 -427
895 750 337
191 570 979
204 506 604
883 400 220
420 861 -119
714 64 -657
556 152 -245
148 505 842
90 727 -611
80 248 -239
884 420 570
857 512 -213
352 95 790
42 500 132
30 545 116
732 64 -225
464 711 -352
188 47 -329
67 886 -121
747 401 957
121 487 -206
177 496 529
426 350 823
250 62 512
491 858 -481
172 275 -998
94 759 -690
417 282 265
430 418 138
783 25 -393
209 257 378
186 608 698
515 324 -657
416 866 -409
682 282 -456
856 784 255
822 478 254
179 26 -337
111 851 57
397 667 -302
889 33 26
618 112 381
594 573 -122
635 779 -429
317 819 734
25 56 -87
382 588 -164
347 195 138
585 836 80
527 820 932
837 567 -204
525 385 -860
603 458 -114
418 75 -875
269 37 -268
194 833 11
225 148 -169
402 91 -180
850 828 -899
805 467 -478
467 648 -144
391 587 385
246 428 686
262 716 997
453 588 -483
422 453 128
455 531 332
562 843 -324
395 434 -111

930 843
205 253 -216
351 418 -263
665 923 -942
194 705 583
447 659 911
553 409 107
824 43 -589
232 616 -928
576 627 -74
227 555 -757
305 152 -885
154 586 -140
696 632 29
578 688 69
128 568 -682
